province,subject_group,batch,university_code,university_name,group_code,major_code,major_name,plan_count,tuition,lowest_score_2024,lowest_rank_2024,school_type
广东,历史类,本科批,10578,韩山师范学院(协同培养),225,225_001,韩山师范学院(协同培养)组225,25,6000,496.0,0.0,省属重点
广东,历史类,本科批,10578,韩山师范学院(中外合作办学),226,226_001,韩山师范学院(中外合作办学)组226,45,6000,480.0,0.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,201,201_001,岭南师范学院组201,132,6000,520.0,0.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,202,202_001,岭南师范学院组202,173,6000,510.0,0.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,203,203_001,岭南师范学院组203,0,6000,502.0,0.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,204,204_001,岭南师范学院组204,383,6000,508.0,0.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,205,205_001,岭南师范学院组205,695,6000,501.0,0.0,省属重点
广东,历史类,本科批,10579,岭南师范学院,206,206_001,岭南师范学院组206,25,6000,500.0,0.0,省属重点
广东,历史类,本科批,10580,肇庆学院,201,201_001,肇庆学院组201,132,6000,499.0,0.0,省属重点
广东,历史类,本科批,10580,肇庆学院,202,202_001,肇庆学院组202,163,6000,505.0,0.0,省属重点
广东,历史类,本科批,10580,肇庆学院,203,203_001,肇庆学院组203,55,6000,500.0,0.0,省属重点
广东,历史类,本科批,10580,肇庆学院,204,204_001,肇庆学院组204,538,6000,507.0,0.0,省属重点
广东,历史类,本科批,10580,肇庆学院,205,205_001,肇庆学院组205,42,6000,501.0,0.0,省属重点
广东,历史类,本科批,10580,肇庆学院,206,206_001,肇庆学院组206,109,6000,511.0,0.0,省属重点
广东,历史类,本科批,10580,肇庆学院,207,207_001,肇庆学院组207,40,6000,506.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院,216,216_001,嘉应学院组216,75,6000,500.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院,217,217_001,嘉应学院组217,44,6000,497.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院,218,218_001,嘉应学院组218,83,6000,504.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院,219,219_001,嘉应学院组219,145,6000,493.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院,220,220_001,嘉应学院组220,531,6000,494.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院,221,221_001,嘉应学院组221,344,6000,494.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院,222,222_001,嘉应学院组222,45,6000,497.0,0.0,省属重点
广东,历史类,本科批,10582,试嘉应学院(联合培养),223,223_001,试嘉应学院(联合培养)组223,15,6000,485.0,0.0,省属重点
广东,历史类,本科批,10582,嘉应学院(联合培养),224,224_001,嘉应学院(联合培养)组224,15,6000,485.0,0.0,省属重点
广东,历史类,本科批,10585,广州体育学院,201,201_001,广州体育学院组201,18,6000,503.0,0.0,省属重点
广东,历史类,本科批,10586,考广州美术学院,215,215_001,考广州美术学院组215,96,6000,508.0,0.0,省属重点
广东,历史类,本科批,10587,星海音乐学院,202,202_001,星海音乐学院组202,16,6000,519.0,0.0,普通本科
广东,历史类,本科批,10588,广东技术师范大学,243,243_001,广东技术师范大学组243,61,6000,552.0,0.0,省属重点
广东,历史类,本科批,10588,育广东技术师范大学,244,244_001,育广东技术师范大学组244,45,6000,545.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(地方专项),245,245_001,广东技术师范大学(地方专项)组245,10,6000,543.0,0.0,省属重点
广东,历史类,本科批,10588,教广东技术师范大学,247,247_001,教广东技术师范大学组247,12,6000,532.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,248,248_001,广东技术师范大学组248,8,6000,530.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,249,249_001,广东技术师范大学组249,48,6000,534.0,0.0,省属重点
广东,历史类,本科批,10588,省广东技术师范大学,250,250_001,省广东技术师范大学组250,50,6000,508.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,251,251_001,广东技术师范大学组251,17,6000,550.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,252,252_001,广东技术师范大学组252,0,6000,531.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,253,253_001,广东技术师范大学组253,147,6000,529.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,254,254_001,广东技术师范大学组254,77,6000,538.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学,255,255_001,广东技术师范大学组255,66,6000,522.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(国际班),256,256_001,广东技术师范大学(国际班)组256,50,6000,490.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(国际班),257,257_001,广东技术师范大学(国际班)组257,48,6000,490.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),258,258_001,广东技术师范大学(少数民族班)组258,6,6000,403.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),259,259_001,广东技术师范大学(少数民族班)组259,8,6000,405.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),260,260_001,广东技术师范大学(少数民族班)组260,30,6000,432.0,0.0,省属重点
广东,历史类,本科批,10588,省广东技术师范大学(少数民族班),261,261_001,省广东技术师范大学(少数民族班)组261,8,6000,450.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),262,262_001,广东技术师范大学(少数民族班)组262,16,6000,426.0,0.0,省属重点
广东,历史类,本科批,10588,东广东技术师范大学(少数民族班),263,263_001,东广东技术师范大学(少数民族班)组263,36,6000,403.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),264,264_001,广东技术师范大学(少数民族班)组264,9,6000,458.0,0.0,省属重点
广东,历史类,本科批,10588,广东技术师范大学(少数民族班),265,265_001,广东技术师范大学(少数民族班)组265,32,6000,398.0,0.0,省属重点
广东,历史类,本科批,10589,海南大学,202,202_001,海南大学组202,6,6000,573.0,0.0,211
广东,历史类,本科批,10589,海南大学,203,203_001,海南大学组203,12,6000,568.0,0.0,211
广东,历史类,本科批,10589,海南大学(中外合作办学),205,205_001,海南大学(中外合作办学)组205,3,6000,516.0,0.0,211
广东,历史类,本科批,10589,海南大学,206,206_001,海南大学组206,4,6000,570.0,0.0,211
广东,历史类,本科批,10590,深圳大学,201,201_001,深圳大学组201,141,6000,580.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学,202,202_001,深圳大学组202,432,6000,576.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学,203,203_001,深圳大学组203,20,6000,575.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学,204,204_001,深圳大学组204,0,6000,582.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学,205,205_001,深圳大学组205,29,6000,574.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学,206,206_001,深圳大学组206,61,6000,575.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学,207,207_001,深圳大学组207,125,6000,578.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学,208,208_001,深圳大学组208,207,6000,588.0,0.0,省属重点
广东,历史类,本科批,10590,深圳大学(地方专项),211,211_001,深圳大学(地方专项)组211,65,6000,557.0,0.0,省属重点
广东,历史类,本科批,10592,广东财经大学,201,201_001,广东财经大学组201,325,6000,537.0,0.0,省属重点
广东,历史类,本科批,10592,广东财经大学,203,203_001,广东财经大学组203,677,6000,534.0,0.0,省属重点
广东,历史类,本科批,10592,广东财经大学,205,205_001,广东财经大学组205,154,6000,558.0,0.0,省属重点
广东,历史类,本科批,10592,广东财经大学,207,207_001,广东财经大学组207,250,6000,539.0,0.0,省属重点
广东,历史类,本科批,10592,广东财经大学,209,209_001,广东财经大学组209,100,6000,535.0,0.0,省属重点
广东,历史类,本科批,10592,广东财经大学,211,211_001,广东财经大学组211,50,6000,533.0,0.0,省属重点
广东,历史类,本科批,10592,广东财经大学(联合培养),215,215_001,广东财经大学(联合培养)组215,100,6000,512.0,0.0,省属重点
广东,历史类,本科批,10595,桂林电子科技大学(本科预科班),206,206_001,桂林电子科技大学(本科预科班)组206,2,6000,425.0,0.0,985
广东,历史类,本科批,10596,桂林理工大学,201,201_001,桂林理工大学组201,3,6000,511.0,0.0,普通本科
广东,历史类,本科批,10596,桂林理工大学,202,202_001,桂林理工大学组202,2,6000,507.0,0.0,普通本科
广东,历史类,本科批,10596,桂林理工大学,203,203_001,桂林理工大学组203,5,6000,498.0,0.0,普通本科
广东,历史类,本科批,10599,右江民族医学院,201,201_001,右江民族医学院组201,1,6000,494.0,0.0,普通本科
广东,历史类,本科批,10599,试右江民族医学院,202,202_001,试右江民族医学院组202,1,6000,510.0,0.0,普通本科
广东,历史类,本科批,10602,广西师范大学,201,201_001,广西师范大学组201,21,6000,518.0,0.0,211
广东,历史类,本科批,10602,广西师范大学,202,202_001,广西师范大学组202,2,6000,574.0,0.0,211
广东,历史类,本科批,10602,考广西师范大学(联合培养),203,203_001,考广西师范大学(联合培养)组203,4,6000,503.0,0.0,211
广东,历史类,本科批,10602,广西师范大学,204,204_001,广西师范大学组204,4,6000,559.0,0.0,211
广东,历史类,本科批,10603,南宁师范大学,201,201_001,南宁师范大学组201,10,6000,521.0,0.0,普通本科
广东,历史类,本科批,10603,育南宁师范大学,202,202_001,育南宁师范大学组202,4,6000,527.0,0.0,普通本科
广东,历史类,本科批,10606,玉林师范学院,201,201_001,玉林师范学院组201,18,6000,495.0,0.0,普通本科
广东,历史类,本科批,10606,教玉林师范学院,203,203_001,教玉林师范学院组203,41,6000,496.0,0.0,普通本科
广东,历史类,本科批,10606,玉林师范学院,204,204_001,玉林师范学院组204,6,6000,496.0,0.0,普通本科
广东,历史类,本科批,10607,广西艺术学院,201,201_001,广西艺术学院组201,26,6000,492.0,0.0,211
广东,历史类,本科批,10607,省广西艺术学院,202,202_001,省广西艺术学院组202,3,6000,495.0,0.0,211
广东,历史类,本科批,10608,广西民族大学,201,201_001,广西民族大学组201,5,6000,519.0,0.0,211
广东,历史类,本科批,10608,广西民族大学,202,202_001,广西民族大学组202,0,6000,511.0,0.0,211
广东,历史类,本科批,10608,广西民族大学(联合培养),203,203_001,广西民族大学(联合培养)组203,2,6000,497.0,0.0,211
广东,历史类,本科批,10608,广西民族大学,216,216_001,广西民族大学组216,7,6000,505.0,0.0,211
广东,历史类,本科批,10610,四川大学,201,201_001,四川大学组201,19,6000,610.0,0.0,985
广东,历史类,本科批,10610,四川大学,208,208_001,四川大学组208,3,6000,590.0,0.0,985
广东,历史类,本科批,10611,重庆大学,201,201_001,重庆大学组201,6,6000,608.0,0.0,985
广东,历史类,本科批,10611,重庆大学,202,202_001,重庆大学组202,2,6000,606.0,0.0,985
广东,历史类,本科批,10611,重庆大学(艺术类),211,211_001,重庆大学(艺术类)组211,8,6000,576.0,0.0,985
广东,历史类,本科批,10613,西南交通大学,201,201_001,西南交通大学组201,11,6000,582.0,0.0,211
广东,历史类,本科批,10613,省西南交通大学,202,202_001,省西南交通大学组202,4,6000,591.0,0.0,211
广东,历史类,本科批,10614,电子科技大学,201,201_001,电子科技大学组201,6,6000,600.0,0.0,985
广东,历史类,本科批,10615,东西南石油大学,201,201_001,东西南石油大学组201,2,6000,549.0,0.0,211
广东,历史类,本科批,10615,西南石油大学,202,202_001,西南石油大学组202,2,6000,536.0,0.0,211
广东,历史类,本科批,10615,西南石油大学,203,203_001,西南石油大学组203,6,6000,555.0,0.0,211
广东,历史类,本科批,10615,西南石油大学,205,205_001,西南石油大学组205,4,6000,554.0,0.0,211
广东,历史类,本科批,10615,西南石油大学,212,212_001,西南石油大学组212,5,6000,523.0,0.0,211
广东,历史类,本科批,10616,成都理工大学,202,202_001,成都理工大学组202,3,6000,549.0,0.0,普通本科
广东,历史类,本科批,10616,成都理工大学(中外合作办学),203,203_001,成都理工大学(中外合作办学)组203,3,6000,529.0,0.0,普通本科
广东,历史类,本科批,10616,成都理工大学,204,204_001,成都理工大学组204,3,6000,532.0,0.0,普通本科
广东,历史类,本科批,10617,重庆邮电大学,201,201_001,重庆邮电大学组201,3,6000,541.0,0.0,985
广东,历史类,本科批,10618,重庆交通大学,201,201_001,重庆交通大学组201,3,6000,531.0,0.0,985
广东,历史类,本科批,10618,重庆交通大学,202,202_001,重庆交通大学组202,0,6000,530.0,0.0,985
广东,历史类,本科批,10618,重庆交通大学,203,203_001,重庆交通大学组203,6,6000,529.0,0.0,985
广东,历史类,本科批,10619,西南科技大学,201,201_001,西南科技大学组201,10,6000,519.0,0.0,211
广东,历史类,本科批,10619,西南科技大学,202,202_001,西南科技大学组202,4,6000,531.0,0.0,211
广东,历史类,本科批,10619,西南科技大学,203,203_001,西南科技大学组203,3,6000,532.0,0.0,211
广东,历史类,本科批,10621,成都信息工程大学,201,201_001,成都信息工程大学组201,5,6000,531.0,0.0,普通本科
广东,历史类,本科批,10621,成都信息工程大学,206,206_001,成都信息工程大学组206,2,6000,538.0,0.0,普通本科
广东,历史类,本科批,10622,四川轻化工大学,201,201_001,四川轻化工大学组201,4,6000,522.0,0.0,985
广东,历史类,本科批,10623,西华大学,201,201_001,西华大学组201,9,6000,544.0,0.0,普通本科
广东,历史类,本科批,10623,西华大学(本科预科班),206,206_001,西华大学(本科预科班)组206,2,6000,493.0,0.0,普通本科
广东,历史类,本科批,10624,中国民用航空飞行学院,201,201_001,中国民用航空飞行学院组201,8,6000,513.0,0.0,普通本科
广东,历史类,本科批,10624,中国民用航空飞行学院,202,202_001,中国民用航空飞行学院组202,6,6000,509.0,0.0,普通本科
广东,历史类,本科批,10624,中国民用航空飞行学院,203,203_001,中国民用航空飞行学院组203,2,6000,515.0,0.0,普通本科
广东,历史类,本科批,10633,成都中医药大学(中外合作办学),201,201_001,成都中医药大学(中外合作办学)组201,3,6000,520.0,0.0,普通本科
广东,历史类,本科批,10634,川北医学院,201,201_001,川北医学院组201,5,6000,508.0,0.0,普通本科
广东,历史类,本科批,10635,西南大学,201,201_001,西南大学组201,1,6000,590.0,0.0,211
广东,历史类,本科批,10635,西南大学,202,202_001,西南大学组202,7,6000,578.0,0.0,211
广东,历史类,本科批,10635,西南大学,203,203_001,西南大学组203,5,6000,562.0,0.0,211
广东,历史类,本科批,10635,试西南大学(中外合作办学),204,204_001,试西南大学(中外合作办学)组204,1,6000,587.0,0.0,211
广东,历史类,本科批,10636,四川师范大学,201,201_001,四川师范大学组201,21,6000,531.0,0.0,985
广东,历史类,本科批,10636,四川师范大学,202,202_001,四川师范大学组202,3,6000,535.0,0.0,985
广东,历史类,本科批,10636,考四川师范大学,203,203_001,考四川师范大学组203,4,6000,549.0,0.0,985
广东,历史类,本科批,10636,四川师范大学,204,204_001,四川师范大学组204,4,6000,545.0,0.0,985
广东,历史类,本科批,10636,四川师范大学,205,205_001,四川师范大学组205,12,6000,549.0,0.0,985
广东,历史类,本科批,10636,育四川师范大学,224,224_001,育四川师范大学组224,4,6000,530.0,0.0,985
广东,历史类,本科批,10637,重庆师范大学,201,201_001,重庆师范大学组201,22,6000,538.0,0.0,985
广东,历史类,本科批,10638,教西华师范大学,201,201_001,教西华师范大学组201,8,6000,507.0,0.0,普通本科
广东,历史类,本科批,10638,西华师范大学,202,202_001,西华师范大学组202,4,6000,495.0,0.0,普通本科
广东,历史类,本科批,10640,内江师范学院,201,201_001,内江师范学院组201,7,6000,516.0,0.0,普通本科
广东,历史类,本科批,10640,省内江师范学院,202,202_001,省内江师范学院组202,1,6000,511.0,0.0,普通本科
广东,历史类,本科批,10643,重庆三峡学院,201,201_001,重庆三峡学院组201,2,6000,508.0,0.0,985
广东,历史类,本科批,10643,重庆三峡学院,202,202_001,重庆三峡学院组202,0,6000,503.0,0.0,985
广东,历史类,本科批,10644,四川文理学院,201,201_001,四川文理学院组201,9,6000,495.0,0.0,985
广东,历史类,本科批,10647,长江师范学院,201,201_001,长江师范学院组201,2,6000,512.0,0.0,普通本科
广东,历史类,本科批,10649,乐山师范学院,201,201_001,乐山师范学院组201,4,6000,496.0,0.0,普通本科
广东,历史类,本科批,10650,四川外国语大学,201,201_001,四川外国语大学组201,9,6000,540.0,0.0,985
广东,历史类,本科批,10650,四川外国语大学(中外合作办学),202,202_001,四川外国语大学(中外合作办学)组202,2,6000,524.0,0.0,985
广东,历史类,本科批,10650,四川外国语大学,203,203_001,四川外国语大学组203,9,6000,530.0,0.0,985
广东,历史类,本科批,10650,四川外国语大学(中外合作办学),204,204_001,四川外国语大学(中外合作办学)组204,1,6000,521.0,0.0,985
广东,历史类,本科批,10650,四川外国语大学,205,205_001,四川外国语大学组205,1,6000,550.0,0.0,985
广东,历史类,本科批,10651,省西南财经大学,201,201_001,省西南财经大学组201,20,6000,601.0,0.0,211
广东,历史类,本科批,10651,西南财经大学(中外合作办学),202,202_001,西南财经大学(中外合作办学)组202,10,6000,580.0,0.0,211
广东,历史类,本科批,10652,东西南政法大学,201,201_001,东西南政法大学组201,6,6000,593.0,0.0,211
广东,历史类,本科批,10652,西南政法大学,202,202_001,西南政法大学组202,81,6000,592.0,0.0,211
广东,历史类,本科批,10652,西南政法大学(中外合作办学),203,203_001,西南政法大学(中外合作办学)组203,6,6000,606.0,0.0,211
广东,历史类,本科批,10654,四川音乐学院(联合培养),210,210_001,四川音乐学院(联合培养)组210,4,6000,496.0,0.0,985
广东,历史类,本科批,10655,四川美术学院,201,201_001,四川美术学院组201,11,6000,500.0,0.0,985
广东,历史类,本科批,10656,西南民族大学,202,202_001,西南民族大学组202,14,6000,524.0,0.0,211
广东,历史类,本科批,10657,贵州大学,201,201_001,贵州大学组201,4,6000,574.0,0.0,211
广东,历史类,本科批,10657,贵州大学,202,202_001,贵州大学组202,2,6000,571.0,0.0,211
广东,历史类,本科批,10661,遵义医科大学,201,201_001,遵义医科大学组201,3,6000,503.0,0.0,普通本科
广东,历史类,本科批,10661,遵义医科大学,202,202_001,遵义医科大学组202,2,6000,499.0,0.0,普通本科
广东,历史类,本科批,10661,遵义医科大学,203,203_001,遵义医科大学组203,0,6000,506.0,0.0,普通本科
广东,历史类,本科批,10661,遵义医科大学,208,208_001,遵义医科大学组208,37,6000,511.0,0.0,普通本科
广东,历史类,本科批,10662,贵州中医药大学,201,201_001,贵州中医药大学组201,2,6000,532.0,0.0,211
广东,历史类,本科批,10662,贵州中医药大学,202,202_001,贵州中医药大学组202,2,6000,522.0,0.0,211
广东,历史类,本科批,10663,贵州师范大学,201,201_001,贵州师范大学组201,7,6000,533.0,0.0,211
广东,历史类,本科批,10663,贵州师范大学,202,202_001,贵州师范大学组202,5,6000,492.0,0.0,211
广东,历史类,本科批,10663,贵州师范大学,203,203_001,贵州师范大学组203,4,6000,559.0,0.0,211
广东,历史类,本科批,10664,遵义师范学院,201,201_001,遵义师范学院组201,2,6000,515.0,0.0,普通本科
广东,历史类,本科批,10664,遵义师范学院,202,202_001,遵义师范学院组202,3,6000,509.0,0.0,普通本科
广东,历史类,本科批,10667,安顺学院,201,201_001,安顺学院组201,1,6000,495.0,0.0,普通本科
广东,历史类,本科批,10667,安顺学院,202,202_001,安顺学院组202,1,6000,495.0,0.0,普通本科
广东,历史类,本科批,10667,安顺学院,203,203_001,安顺学院组203,1,6000,497.0,0.0,普通本科
广东,历史类,本科批,10668,贵州工程应用技术学院,201,201_001,贵州工程应用技术学院组201,2,6000,493.0,0.0,211
广东,历史类,本科批,10668,贵州工程应用技术学院,202,202_001,贵州工程应用技术学院组202,5,6000,497.0,0.0,211
广东,历史类,本科批,10668,贵州工程应用技术学院,203,203_001,贵州工程应用技术学院组203,2,6000,492.0,0.0,211
广东,历史类,本科批,10669,凯里学院,201,201_001,凯里学院组201,3,6000,499.0,0.0,普通本科
广东,历史类,本科批,10671,贵州财经大学,201,201_001,贵州财经大学组201,6,6000,520.0,0.0,211
广东,历史类,本科批,10673,云南大学,201,201_001,云南大学组201,13,6000,568.0,0.0,211
广东,历史类,本科批,10673,试云南大学,202,202_001,试云南大学组202,6,6000,576.0,0.0,211
广东,历史类,本科批,10673,云南大学,203,203_001,云南大学组203,2,6000,573.0,0.0,211
广东,历史类,本科批,10674,昆明理工大学,201,201_001,昆明理工大学组201,4,6000,536.0,0.0,普通本科
广东,历史类,本科批,10679,考大理大学,201,201_001,考大理大学组201,6,6000,505.0,0.0,普通本科
广东,历史类,本科批,10681,云南师范大学,201,201_001,云南师范大学组201,15,6000,520.0,0.0,211
广东,历史类,本科批,10681,云南师范大学,203,203_001,云南师范大学组203,2,6000,557.0,0.0,211
广东,历史类,本科批,10687,育红河学院,201,201_001,育红河学院组201,10,6000,493.0,0.0,普通本科
广东,历史类,本科批,10689,云南财经大学,201,201_001,云南财经大学组201,8,6000,523.0,0.0,211
广东,历史类,本科批,10689,教云南财经大学,203,203_001,教云南财经大学组203,2,6000,526.0,0.0,211
广东,历史类,本科批,10689,云南财经大学(中外合作办学),208,208_001,云南财经大学(中外合作办学)组208,6,6000,489.0,0.0,211
广东,历史类,本科批,10690,云南艺术学院,201,201_001,云南艺术学院组201,8,6000,493.0,0.0,211
广东,历史类,本科批,10691,省云南民族大学,201,201_001,省云南民族大学组201,2,6000,508.0,0.0,211
广东,历史类,本科批,10691,云南民族大学,202,202_001,云南民族大学组202,1,6000,545.0,0.0,211
广东,历史类,本科批,10694,西藏大学,201,201_001,西藏大学组201,0,6000,539.0,0.0,211
