province,subject_group,batch,university_code,university_name,group_code,major_code,major_name,plan_count,tuition,lowest_score_2025,lowest_rank_2025,school_type
广东,物理类,本科批,10065,天津师范大学,226,226_001,天津师范大学组226,3,6000,556.0,72609.0,985
广东,物理类,本科批,10066,广天津职业技术师范大学,203,203_001,广天津职业技术师范大学组203,2,6000,533.0,106572.0,985
广东,物理类,本科批,10066,天津职业技术师范大学,204,204_001,天津职业技术师范大学组204,31,6000,518.0,131823.0,985
广东,物理类,本科批,10068,天津外国语大学,206,206_001,天津外国语大学组206,6,6000,543.0,90968.0,985
广东,物理类,本科批,10068,天津外国语大学,207,207_001,天津外国语大学组207,3,6000,540.0,95539.0,985
广东,物理类,本科批,10068,天津外国语大学,208,208_001,天津外国语大学组208,5,6000,540.0,96330.0,985
广东,物理类,本科批,10068,天津外国语大学(中外合作办学),209,209_001,天津外国语大学(中外合作办学)组209,1,6000,540.0,96749.0,985
广东,物理类,本科批,10068,天津外国语大学,210,210_001,天津外国语大学组210,1,6000,569.0,56240.0,985
广东,物理类,本科批,10069,天津商业大学,213,213_001,天津商业大学组213,3,6000,514.0,139239.0,985
广东,物理类,本科批,10069,天津商业大学,214,214_001,天津商业大学组214,27,6000,518.0,132703.0,985
广东,物理类,本科批,10069,天津商业大学(中外合作办学),215,215_001,天津商业大学(中外合作办学)组215,6,6000,529.0,113723.0,985
广东,物理类,本科批,10069,天津商业大学,216,216_001,天津商业大学组216,23,6000,529.0,113465.0,985
广东,物理类,本科批,10070,天津财经大学,209,209_001,天津财经大学组209,13,6000,549.0,82295.0,985
广东,物理类,本科批,10070,天津财经大学(中外合作办学),210,210_001,天津财经大学(中外合作办学)组210,5,6000,544.0,89376.0,985
广东,物理类,本科批,10070,天津财经大学,211,211_001,天津财经大学组211,7,6000,559.0,69113.0,985
广东,物理类,本科批,10070,天津财经大学,212,212_001,天津财经大学组212,14,6000,550.0,81174.0,985
广东,物理类,本科批,10071,天津体育学院,211,211_001,天津体育学院组211,1,6000,524.0,122483.0,985
广东,物理类,本科批,10071,天津体育学院,212,212_001,天津体育学院组212,1,6000,504.0,156719.0,985
广东,物理类,本科批,10071,天津体育学院,213,213_001,天津体育学院组213,1,6000,503.0,159496.0,985
广东,物理类,本科批,10076,河北工程大学,207,207_001,河北工程大学组207,2,6000,504.0,157849.0,普通本科
广东,物理类,本科批,10076,河北工程大学,208,208_001,河北工程大学组208,2,6000,526.0,119518.0,普通本科
广东,物理类,本科批,10076,河北工程大学,209,209_001,河北工程大学组209,12,6000,527.0,116360.0,普通本科
广东,物理类,本科批,10076,河北工程大学,210,210_001,河北工程大学组210,2,6000,557.0,70817.0,普通本科
广东,物理类,本科批,10076,河北工程大学,211,211_001,河北工程大学组211,2,6000,548.0,84123.0,普通本科
广东,物理类,本科批,10077,河北地质大学,205,205_001,河北地质大学组205,11,6000,514.0,139281.0,普通本科
广东,物理类,本科批,10077,河北地质大学,206,206_001,河北地质大学组206,12,6000,518.0,133256.0,普通本科
广东,物理类,本科批,10078,华北水利水电大学,204,204_001,华北水利水电大学组204,29,6000,549.0,82706.0,普通本科
广东,物理类,本科批,10078,华北水利水电大学,205,205_001,华北水利水电大学组205,4,6000,555.0,73611.0,普通本科
广东,物理类,本科批,10078,华北水利水电大学(中外合作办学),206,206_001,华北水利水电大学(中外合作办学)组206,4,6000,533.0,107762.0,普通本科
广东,物理类,本科批,10079,华北电力大学(保定),208,208_001,华北电力大学(保定)组208,98,6000,605.0,23226.0,普通本科
广东,物理类,本科批,10080,河北工业大学,205,205_001,河北工业大学组205,25,6000,599.0,27099.0,普通本科
广东,物理类,本科批,10080,河北工业大学,206,206_001,河北工业大学组206,10,6000,582.0,41901.0,普通本科
广东,物理类,本科批,10080,河北工业大学,207,207_001,河北工业大学组207,0,6000,599.0,27130.0,普通本科
广东,物理类,本科批,10080,河北工业大学,208,208_001,河北工业大学组208,6,6000,609.0,20577.0,普通本科
广东,物理类,本科批,10080,河北工业大学(联合培养),209,209_001,河北工业大学(联合培养)组209,6,6000,585.0,39297.0,普通本科
广东,物理类,本科批,10080,河北工业大学(联合培养),210,210_001,河北工业大学(联合培养)组210,2,6000,585.0,38848.0,普通本科
广东,物理类,本科批,10081,华北理工大学(联合培养),215,215_001,华北理工大学(联合培养)组215,2,6000,504.0,157243.0,普通本科
广东,物理类,本科批,10081,华北理工大学,216,216_001,华北理工大学组216,3,6000,526.0,118526.0,普通本科
广东,物理类,本科批,10081,华北理工大学,217,217_001,华北理工大学组217,15,6000,518.0,132194.0,普通本科
广东,物理类,本科批,10081,华北理工大学,218,218_001,华北理工大学组218,3,6000,528.0,116190.0,普通本科
广东,物理类,本科批,10081,教华北理工大学,219,219_001,教华北理工大学组219,2,6000,568.0,57711.0,普通本科
广东,物理类,本科批,10089,河北医科大学,206,206_001,河北医科大学组206,6,6000,548.0,83615.0,普通本科
广东,物理类,本科批,10089,河北医科大学,207,207_001,河北医科大学组207,12,6000,553.0,76718.0,普通本科
广东,物理类,本科批,10089,河北医科大学,208,208_001,河北医科大学组208,4,6000,528.0,115903.0,普通本科
广东,物理类,本科批,10092,省河北北方学院,202,202_001,省河北北方学院组202,5,6000,537.0,101265.0,普通本科
广东,物理类,本科批,10092,河北北方学院,203,203_001,河北北方学院组203,2,6000,530.0,112874.0,普通本科
广东,物理类,本科批,10092,河北北方学院,204,204_001,河北北方学院组204,3,6000,509.0,147618.0,普通本科
广东,物理类,本科批,10093,承德医学院,202,202_001,承德医学院组202,3,6000,550.0,81414.0,普通本科
广东,物理类,本科批,10094,东河北师范大学,205,205_001,东河北师范大学组205,4,6000,555.0,74061.0,普通本科
广东,物理类,本科批,10094,河北师范大学,206,206_001,河北师范大学组206,8,6000,508.0,150996.0,普通本科
广东,物理类,本科批,10101,衡水学院,213,213_001,衡水学院组213,2,6000,497.0,169881.0,普通本科
广东,物理类,本科批,10101,衡水学院,214,214_001,衡水学院组214,4,6000,501.0,163539.0,普通本科
广东,物理类,本科批,10101,广衡水学院,215,215_001,广衡水学院组215,2,6000,495.0,173599.0,普通本科
广东,物理类,本科批,10101,衡水学院(中外合作办学),216,216_001,衡水学院(中外合作办学)组216,2,6000,488.0,185693.0,普通本科
广东,物理类,本科批,10103,邯郸学院,204,204_001,邯郸学院组204,6,6000,494.0,175503.0,普通本科
广东,物理类,本科批,10104,邢台学院,204,204_001,邢台学院组204,2,6000,494.0,175033.0,普通本科
广东,物理类,本科批,10105,沧州师范学院,204,204_001,沧州师范学院组204,10,6000,497.0,169994.0,普通本科
广东,物理类,本科批,10107,石家庄铁道大学,207,207_001,石家庄铁道大学组207,1,6000,541.0,94799.0,普通本科
广东,物理类,本科批,10107,石家庄铁道大学,208,208_001,石家庄铁道大学组208,6,6000,540.0,96703.0,普通本科
广东,物理类,本科批,10107,石家庄铁道大学,209,209_001,石家庄铁道大学组209,2,6000,566.0,60221.0,普通本科
广东,物理类,本科批,10107,石家庄铁道大学,210,210_001,石家庄铁道大学组210,1,6000,564.0,62565.0,普通本科
广东,物理类,本科批,10108,山西大学,204,204_001,山西大学组204,38,6000,566.0,59670.0,普通本科
广东,物理类,本科批,10109,太原科技大学,202,202_001,太原科技大学组202,18,6000,526.0,118719.0,普通本科
广东,物理类,本科批,10110,中北大学,218,218_001,中北大学组218,14,6000,531.0,109890.0,普通本科
广东,物理类,本科批,10110,中北大学,219,219_001,中北大学组219,6,6000,580.0,43960.0,普通本科
广东,物理类,本科批,10110,中北大学,220,220_001,中北大学组220,154,6000,547.0,85409.0,普通本科
广东,物理类,本科批,10110,中北大学,221,221_001,中北大学组221,16,6000,570.0,55243.0,普通本科
广东,物理类,本科批,10112,太原理工大学,203,203_001,太原理工大学组203,120,6000,579.0,45789.0,211
广东,物理类,本科批,10113,山西农业大学,210,210_001,山西农业大学组210,17,6000,491.0,181837.0,普通本科
广东,物理类,本科批,10113,山西农业大学,211,211_001,山西农业大学组211,10,6000,498.0,168370.0,普通本科
广东,物理类,本科批,10113,山西农业大学,212,212_001,山西农业大学组212,3,6000,530.0,111273.0,普通本科
广东,物理类,本科批,10113,山西农业大学,213,213_001,山西农业大学组213,8,6000,493.0,177026.0,普通本科
广东,物理类,本科批,10113,山西农业大学,214,214_001,山西农业大学组214,17,6000,493.0,176626.0,普通本科
广东,物理类,本科批,10114,山西医科大学,207,207_001,山西医科大学组207,2,6000,530.0,111853.0,普通本科
广东,物理类,本科批,10114,山西医科大学,208,208_001,山西医科大学组208,16,6000,516.0,136581.0,普通本科
广东,物理类,本科批,10114,山西医科大学,209,209_001,山西医科大学组209,16,6000,531.0,110071.0,普通本科
广东,物理类,本科批,10114,山西医科大学,210,210_001,山西医科大学组210,4,6000,515.0,137078.0,普通本科
广东,物理类,本科批,10117,长治医学院,203,203_001,长治医学院组203,9,6000,513.0,141065.0,普通本科
广东,物理类,本科批,10117,长治医学院,204,204_001,长治医学院组204,1,6000,492.0,178745.0,普通本科
广东,物理类,本科批,10118,山西师范大学,210,210_001,山西师范大学组210,2,6000,536.0,101614.0,普通本科
广东,物理类,本科批,10118,山西师范大学,212,212_001,山西师范大学组212,10,6000,507.0,152368.0,普通本科
广东,物理类,本科批,10120,山西大同大学,205,205_001,山西大同大学组205,10,6000,531.0,109881.0,普通本科
广东,物理类,本科批,10124,忻州师范学院,204,204_001,忻州师范学院组204,1,6000,499.0,166245.0,普通本科
广东,物理类,本科批,10124,忻州师范学院,205,205_001,忻州师范学院组205,0,6000,496.0,171776.0,普通本科
广东,物理类,本科批,10125,山西财经大学,205,205_001,山西财经大学组205,19,6000,513.0,141889.0,普通本科
广东,物理类,本科批,10125,山西财经大学,206,206_001,山西财经大学组206,5,6000,542.0,93567.0,普通本科
广东,物理类,本科批,10126,内蒙古大学,217,217_001,内蒙古大学组217,5,6000,547.0,84739.0,211
广东,物理类,本科批,10126,内蒙古大学,218,218_001,内蒙古大学组218,2,6000,552.0,77761.0,211
广东,物理类,本科批,10126,内蒙古大学,219,219_001,内蒙古大学组219,38,6000,538.0,98424.0,211
广东,物理类,本科批,10126,内蒙古大学,220,220_001,内蒙古大学组220,18,6000,549.0,82675.0,211
广东,物理类,本科批,10126,内蒙古大学,221,221_001,内蒙古大学组221,3,6000,552.0,78109.0,211
广东,物理类,本科批,10126,教内蒙古大学,222,222_001,教内蒙古大学组222,10,6000,576.0,48619.0,211
广东,物理类,本科批,10127,内蒙古科技大学,208,208_001,内蒙古科技大学组208,5,6000,491.0,180287.0,211
广东,物理类,本科批,10127,内蒙古科技大学,209,209_001,内蒙古科技大学组209,66,6000,491.0,181469.0,211
广东,物理类,本科批,10127,内蒙古科技大学,210,210_001,内蒙古科技大学组210,1,6000,502.0,161949.0,211
广东,物理类,本科批,10128,省内蒙古工业大学,204,204_001,省内蒙古工业大学组204,12,6000,490.0,182266.0,211
广东,物理类,本科批,10128,内蒙古工业大学,205,205_001,内蒙古工业大学组205,52,6000,509.0,147593.0,211
广东,物理类,本科批,10128,内蒙古工业大学,206,206_001,内蒙古工业大学组206,11,6000,502.0,161089.0,211
广东,物理类,本科批,10128,内蒙古工业大学,207,207_001,内蒙古工业大学组207,5,6000,505.0,155561.0,211
广东,物理类,本科批,10129,东内蒙古农业大学,206,206_001,东内蒙古农业大学组206,4,6000,492.0,178515.0,211
广东,物理类,本科批,10129,内蒙古农业大学,207,207_001,内蒙古农业大学组207,20,6000,490.0,182424.0,211
广东,物理类,本科批,10129,内蒙古农业大学,208,208_001,内蒙古农业大学组208,16,6000,491.0,181476.0,211
广东,物理类,本科批,10132,内蒙古医科大学,205,205_001,内蒙古医科大学组205,6,6000,488.0,186936.0,211
广东,物理类,本科批,10132,广内蒙古医科大学,206,206_001,广内蒙古医科大学组206,3,6000,544.0,90075.0,211
广东,物理类,本科批,10132,内蒙古医科大学,207,207_001,内蒙古医科大学组207,14,6000,522.0,125671.0,211
广东,物理类,本科批,10132,内蒙古医科大学,208,208_001,内蒙古医科大学组208,4,6000,529.0,113423.0,211
